digital_version_id,work_id,edition_id_if_known,provider,provider_record_id,canonical_landing_url,read_online_url,direct_file_url,api_url,repository_url,openiti_uri,archive_identifier,doi,handle,urn,iiif_manifest,format,file_size_if_known,page_count_if_known,volume_number,ocr_available,ocr_quality,searchable_text,table_of_contents_available,chapter_structure_available,checksum_if_provider_gives_it,reading_capability,reading_capability_reason,viewer_strategy,download_capability,rights_status,rights_notes,local_storage_recommendation,storage_condition,ingestion_priority
openiti_dv_0260ImamCaskari.Tafsir.Shia002334-ara1,openiti_work_0260ImamCaskari.Tafsir,openiti_edition_Shia002334,OpenITI / KITAB Project,0260ImamCaskari.Tafsir.Shia002334-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0260ImamCaskari/0260ImamCaskari.Tafsir/0260ImamCaskari.Tafsir.Shia002334-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0260ImamCaskari/0260ImamCaskari.Tafsir/0260ImamCaskari.Tafsir.Shia002334-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0260ImamCaskari/0260ImamCaskari.Tafsir/0260ImamCaskari.Tafsir.Shia002334-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0260ImamCaskari.Tafsir.Shia002334-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261AbuHasanCijli.MacrifatThiqat.JK000497-ara1,openiti_work_0261AbuHasanCijli.MacrifatThiqat,openiti_edition_JK000497,OpenITI / KITAB Project,0261AbuHasanCijli.MacrifatThiqat.JK000497-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.JK000497-ara1.mARkdown,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.JK000497-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.JK000497-ara1.mARkdown,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261AbuHasanCijli.MacrifatThiqat.JK000497-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261AbuHasanCijli.MacrifatThiqat.Shamela0005825-ara1,openiti_work_0261AbuHasanCijli.MacrifatThiqat,openiti_edition_Shamela0005825,OpenITI / KITAB Project,0261AbuHasanCijli.MacrifatThiqat.Shamela0005825-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.Shamela0005825-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.Shamela0005825-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.Shamela0005825-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261AbuHasanCijli.MacrifatThiqat.Shamela0005825-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261AbuHasanCijli.MacrifatThiqat.Shamela0009170-ara1,openiti_work_0261AbuHasanCijli.MacrifatThiqat,openiti_edition_Shamela0009170,OpenITI / KITAB Project,0261AbuHasanCijli.MacrifatThiqat.Shamela0009170-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.Shamela0009170-ara1.completed,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.Shamela0009170-ara1.completed,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.Shamela0009170-ara1.completed,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261AbuHasanCijli.MacrifatThiqat.Shamela0009170-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261AbuHasanCijli.MacrifatThiqat.Shia003072Vols-ara1,openiti_work_0261AbuHasanCijli.MacrifatThiqat,openiti_edition_Shia003072Vols,OpenITI / KITAB Project,0261AbuHasanCijli.MacrifatThiqat.Shia003072Vols-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.Shia003072Vols-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.Shia003072Vols-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261AbuHasanCijli/0261AbuHasanCijli.MacrifatThiqat/0261AbuHasanCijli.MacrifatThiqat.Shia003072Vols-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261AbuHasanCijli.MacrifatThiqat.Shia003072Vols-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Khassaf.Hiyal.Kraken22041020273100-ara1,openiti_work_0261Khassaf.Hiyal,openiti_edition_Kraken22041020273100,OpenITI / KITAB Project,0261Khassaf.Hiyal.Kraken22041020273100-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Khassaf/0261Khassaf.Hiyal/0261Khassaf.Hiyal.Kraken22041020273100-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Khassaf/0261Khassaf.Hiyal/0261Khassaf.Hiyal.Kraken22041020273100-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Khassaf/0261Khassaf.Hiyal/0261Khassaf.Hiyal.Kraken22041020273100-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Khassaf.Hiyal.Kraken22041020273100-ara1,,,,,,TXT_MARKDOWN,,,,True,OCR_NEEDS_REVIEW,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P2
openiti_dv_0261Khassaf.Nafaqat.Kraken220410202732-ara1,openiti_work_0261Khassaf.Nafaqat,openiti_edition_Kraken220410202732,OpenITI / KITAB Project,0261Khassaf.Nafaqat.Kraken220410202732-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Khassaf/0261Khassaf.Nafaqat/0261Khassaf.Nafaqat.Kraken220410202732-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Khassaf/0261Khassaf.Nafaqat/0261Khassaf.Nafaqat.Kraken220410202732-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Khassaf/0261Khassaf.Nafaqat/0261Khassaf.Nafaqat.Kraken220410202732-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Khassaf.Nafaqat.Kraken220410202732-ara1,,,,,,TXT_MARKDOWN,,,,True,OCR_NEEDS_REVIEW,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P2
openiti_dv_0261Muslim.KunaWaAsma.JK000826-ara1,openiti_work_0261Muslim.KunaWaAsma,openiti_edition_JK000826,OpenITI / KITAB Project,0261Muslim.KunaWaAsma.JK000826-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.KunaWaAsma/0261Muslim.KunaWaAsma.JK000826-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.KunaWaAsma/0261Muslim.KunaWaAsma.JK000826-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.KunaWaAsma/0261Muslim.KunaWaAsma.JK000826-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.KunaWaAsma.JK000826-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.KunaWaAsma.Shamela0007340-ara1,openiti_work_0261Muslim.KunaWaAsma,openiti_edition_Shamela0007340,OpenITI / KITAB Project,0261Muslim.KunaWaAsma.Shamela0007340-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.KunaWaAsma/0261Muslim.KunaWaAsma.Shamela0007340-ara1.mARkdown,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.KunaWaAsma/0261Muslim.KunaWaAsma.Shamela0007340-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.KunaWaAsma/0261Muslim.KunaWaAsma.Shamela0007340-ara1.mARkdown,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.KunaWaAsma.Shamela0007340-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Munfaridat.JK000512-ara1,openiti_work_0261Muslim.Munfaridat,openiti_edition_JK000512,OpenITI / KITAB Project,0261Muslim.Munfaridat.JK000512-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Munfaridat/0261Muslim.Munfaridat.JK000512-ara1.mARkdown,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Munfaridat/0261Muslim.Munfaridat.JK000512-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Munfaridat/0261Muslim.Munfaridat.JK000512-ara1.mARkdown,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Munfaridat.JK000512-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Munfaridat.Shamela0005837-ara1,openiti_work_0261Muslim.Munfaridat,openiti_edition_Shamela0005837,OpenITI / KITAB Project,0261Muslim.Munfaridat.Shamela0005837-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Munfaridat/0261Muslim.Munfaridat.Shamela0005837-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Munfaridat/0261Muslim.Munfaridat.Shamela0005837-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Munfaridat/0261Muslim.Munfaridat.Shamela0005837-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Munfaridat.Shamela0005837-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Munfaridat.Shia001925-ara1,openiti_work_0261Muslim.Munfaridat,openiti_edition_Shia001925,OpenITI / KITAB Project,0261Muslim.Munfaridat.Shia001925-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Munfaridat/0261Muslim.Munfaridat.Shia001925-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Munfaridat/0261Muslim.Munfaridat.Shia001925-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Munfaridat/0261Muslim.Munfaridat.Shia001925-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Munfaridat.Shia001925-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Sahih.JK000109-ara1,openiti_work_0261Muslim.Sahih,openiti_edition_JK000109,OpenITI / KITAB Project,0261Muslim.Sahih.JK000109-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.JK000109-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.JK000109-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.JK000109-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Sahih.JK000109-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Sahih.ShamAY0033938-ara2,openiti_work_0261Muslim.Sahih,openiti_edition_ShamAY0033938,OpenITI / KITAB Project,0261Muslim.Sahih.ShamAY0033938-ara2,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.ShamAY0033938-ara2,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.ShamAY0033938-ara2,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.ShamAY0033938-ara2,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Sahih.ShamAY0033938-ara2,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Sahih.Shamela0001727-ara1,openiti_work_0261Muslim.Sahih,openiti_edition_Shamela0001727,OpenITI / KITAB Project,0261Muslim.Sahih.Shamela0001727-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.Shamela0001727-ara1.mARkdown,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.Shamela0001727-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.Shamela0001727-ara1.mARkdown,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Sahih.Shamela0001727-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Sahih.Shia001723Vols-ara3,openiti_work_0261Muslim.Sahih,,OpenITI / KITAB Project,0261Muslim.Sahih.Shia001723Vols-ara3,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.Shia001723Vols-ara3,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.Shia001723Vols-ara3,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Sahih/0261Muslim.Sahih.Shia001723Vols-ara3,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Sahih.Shia001723Vols-ara3,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Tamyiz.JK000741-ara1,openiti_work_0261Muslim.Tamyiz,openiti_edition_JK000741,OpenITI / KITAB Project,0261Muslim.Tamyiz.JK000741-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Tamyiz/0261Muslim.Tamyiz.JK000741-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Tamyiz/0261Muslim.Tamyiz.JK000741-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Tamyiz/0261Muslim.Tamyiz.JK000741-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Tamyiz.JK000741-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Tamyiz.ShamAY0034142-ara1,openiti_work_0261Muslim.Tamyiz,openiti_edition_ShamAY0034142,OpenITI / KITAB Project,0261Muslim.Tamyiz.ShamAY0034142-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Tamyiz/0261Muslim.Tamyiz.ShamAY0034142-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Tamyiz/0261Muslim.Tamyiz.ShamAY0034142-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Tamyiz/0261Muslim.Tamyiz.ShamAY0034142-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Tamyiz.ShamAY0034142-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0261Muslim.Tamyiz.Shamela0006048-ara1,openiti_work_0261Muslim.Tamyiz,openiti_edition_Shamela0006048,OpenITI / KITAB Project,0261Muslim.Tamyiz.Shamela0006048-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Tamyiz/0261Muslim.Tamyiz.Shamela0006048-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0261Muslim/0261Muslim.Tamyiz/0261Muslim.Tamyiz.Shamela0006048-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0261Muslim/0261Muslim.Tamyiz/0261Muslim.Tamyiz.Shamela0006048-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0261Muslim.Tamyiz.Shamela0006048-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0262CumarIbnShabba.TarikhMadina.JK003505-ara1,openiti_work_0262CumarIbnShabba.TarikhMadina,openiti_edition_JK003505,OpenITI / KITAB Project,0262CumarIbnShabba.TarikhMadina.JK003505-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0262CumarIbnShabba/0262CumarIbnShabba.TarikhMadina/0262CumarIbnShabba.TarikhMadina.JK003505-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0262CumarIbnShabba/0262CumarIbnShabba.TarikhMadina/0262CumarIbnShabba.TarikhMadina.JK003505-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0262CumarIbnShabba/0262CumarIbnShabba.TarikhMadina/0262CumarIbnShabba.TarikhMadina.JK003505-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0262CumarIbnShabba.TarikhMadina.JK003505-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
