person_id,canonical_name_ar,canonical_name_en,kunya,nisba,known_as,birth_year_hijri,death_year_hijri,birth_year_ce,death_year_ce,era,region,roles,schools,teachers,students,works_count,authority_ids,wikidata_id,viaf_id,isni_id,openiti_person_id,biography_sources
openiti_person_0329AbuBakrIbnBahlul,أبو بكر بن بهلول,Abu Bakr Ibn Bahlul,,,Abū Bakr b. Bahlūl,,329,,,OpenITI date code 0329,,"[""author""]",[],[],[],1,[],,,,0329AbuBakrIbnBahlul,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0329Barbahari,البربهاري,Barbahari,,,,,329,,,OpenITI date code 0329,,"[""author""]",[],[],[],1,[],,,,0329Barbahari,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0329IbnAhmadRabaci,أبو محمد عبد الله بن أحمد بن ربيعة بن زبر الربعي,Ibn Ahmad Rabaci,,,,,329,,,OpenITI date code 0329,,"[""author""]",[],[],[],3,[],,,,0329IbnAhmadRabaci,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0329IbnBabawayhAli,علي بن بابويه,Ibn Babawayh Ali,,,,,329,,,OpenITI date code 0329,,"[""author""]",[],[],[],2,[],,,,0329IbnBabawayhAli,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0329IbnCumarKashshi,أبو عمرو محمد بن عمر بن عبد العزيز الكشي,Ibn Cumar Kashshi,,,,,329,,,OpenITI date code 0329,,"[""author""]",[],[],[],1,[],,,,0329IbnCumarKashshi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0329IbnIbrahimQummi,ابن ابراهيم القمي,Ibn Ibrahim Qummi,,,Ibn Ibrāhīm al-Qummī,,329,,,OpenITI date code 0329,,"[""author""]",[],[],[],2,[],,,,0329IbnIbrahimQummi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0329IbnMuhammadMarwaziHamid,أبو القاسم عبد الله بن محمد بن إسحاق المروزي (الحامض),Ibn Muhammad Marwazi Hamid,,,,,329,,,OpenITI date code 0329,,"[""author""]",[],[],[],1,[],,,,0329IbnMuhammadMarwaziHamid,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0329IbnYacqubKulayni,الكليني,Ibn Yacqub Kulayni,,,al-Kulaynī,,329,,,OpenITI date code 0329,,"[""author""]",[],[],[],2,[],,,,0329IbnYacqubKulayni,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0329Rudaki,رودكي,Rudaki,,,Rūdakī,,329,,,OpenITI date code 0329,,"[""author""]",[],[],[],2,[],,,,0329Rudaki,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0330AbuZaydSirafi,أبو زيد السيرافي,Abu Zayd Sirafi,,,Abū Zayd al-Sīrāfī,,330,,,OpenITI date code 0330,,"[""author""]",[],[],[],1,[],,,,0330AbuZaydSirafi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0330BahithIbnMarzuban,محمد بن سهل ابن المرزبان,Bahith Ibn Marzuban,,,Muḥammad b. Sahl Ibn al-Marzubān,,330,,,OpenITI date code 0330,,"[""author""]",[],[],[],2,[],,,,0330BahithIbnMarzuban,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0330IbnCuzayzSijistani,أبى بكر السجستاني,Ibn Cuzayz Sijistani,,,,,330,,,OpenITI date code 0330,,"[""author""]",[],[],[],2,[],,,,0330IbnCuzayzSijistani,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0330IbnIsmacilMahamili,ابن اسماعيل المحاملي,Ibn Ismacil Mahamili,,,Ibn Ismāʿīl al-Maḥāmilī,,330,,,OpenITI date code 0330,,"[""author""]",[],[],[],3,[],,,,0330IbnIsmacilMahamili,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0330IbnMuhammadKhashshab,أبو حامد أحمد بن محمد بن يحيى بن بلال النيسابوري المعروف بالخشاب (المتوفى: 330هـ),Ibn Muhammad Khashshab,,,,,330,,,OpenITI date code 0330,,"[""author""]",[],[],[],1,[],,,,0330IbnMuhammadKhashshab,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0330IbnMuhammadSulami,أبو عمر عبد الله بن محمد بن أحمد بن عبد الوهاب السلمي (المتوفى: 330هـ),Ibn Muhammad Sulami,,,,,330,,,OpenITI date code 0330,,"[""author""]",[],[],[],1,[],,,,0330IbnMuhammadSulami,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0331IbnMukhalladCattar,أبو عبد الله محمد بن مخلد بن حفص العطار الدوري البغدادي (المتوفى: 331هـ),Ibn Mukhallad Cattar,,,,,331,,,OpenITI date code 0331,,"[""author""]",[],[],[],5,[],,,,0331IbnMukhalladCattar,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0331Jahshiyari,الجهشياري,Jahshiyari,,,al-Jahšiyārī,,331,,,OpenITI date code 0331,,"[""author""]",[],[],[],1,[],,,,0331Jahshiyari,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0332IbnWalladTamimi,ابن ولاد,Ibn Wallad Tamimi,,,,,332,,,OpenITI date code 0332,,"[""author""]",[],[],[],2,[],,,,0332IbnWalladTamimi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0333AbuCarabTamimi,محمد بن أحمد بن تميم التميمي المغربي الإفريقي، أبو العرب (المتوفى: 333هـ),Abu Carab Tamimi,,,,,333,,,OpenITI date code 0333,,"[""author""]",[],[],[],2,[],,,,0333AbuCarabTamimi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0333AbuMansurMaturidi,الماتريدي,Abu Mansur Maturidi,,,,,333,,,OpenITI date code 0333,,"[""author""]",[],[],[],2,[],,,,0333AbuMansurMaturidi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0333IbnCuqdahKufi,ابن عقدة الكوفي‏,Ibn Cuqdah Kufi,,,,,333,,,OpenITI date code 0333,,"[""author""]",[],[],[],3,[],,,,0333IbnCuqdahKufi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0333IbnMarwanDinawari,ابن مروان الدينوري,Ibn Marwan Dinawari,,,Ibn Marwān al-Dīnawarī,,333,,,OpenITI date code 0333,,"[""author""]",[],[],[],2,[],,,,0333IbnMarwanDinawari,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0333IbnMuhammadMadini,أبو عمرو المديني,Ibn Muhammad Madini,,,,,333,,,OpenITI date code 0333,,"[""author""]",[],[],[],1,[],,,,0333IbnMuhammadMadini,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0334Azdi,الأزدي,Azdi,,,al-Azdī,,334,,,OpenITI date code 0334,,"[""author""]",[],[],[],1,[],,,,0334Azdi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0334IbnHaikHamdani,ابن حائك الهمداني، ابن أبي الدمين الهمداني,Ibn Haik Hamdani,,,"Ibn Ḥāʾik al-Hamdānī, Ibn Abī al-Dumayna al-Hamdānī",,334,,,OpenITI date code 0334,,"[""author""]",[],[],[],2,[],,,,0334IbnHaikHamdani,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0334IbnHamdanKhusaybi,حسين بن حمدان الخصيبي‏,Ibn Hamdan Khusaybi,,,,,334,,,OpenITI date code 0334,,"[""author""]",[],[],[],1,[],,,,0334IbnHamdanKhusaybi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0334IbnHusaynKhiraqi,أبو القاسم عمر بن الحسين الخرقي,Ibn Husayn Khiraqi,,,,,334,,,OpenITI date code 0334,,"[""author""]",[],[],[],1,[],,,,0334IbnHusaynKhiraqi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0334IbnSacidQushayri,محمد بن سعيد بن عبد الرحمن القشيري، أبو علي (المتوفى: 334هـ),Ibn Sacid Qushayri,,,,,334,,,OpenITI date code 0334,,"[""author""]",[],[],[],1,[],,,,0334IbnSacidQushayri,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0335AbuBakrSayrafiMatiri,أبي بكر محمد بن جعفر الصيرفي المطيري,Abu Bakr Sayrafi Matiri,,,,,335,,,OpenITI date code 0335,,"[""author""]",[],[],[],1,[],,,,0335AbuBakrSayrafiMatiri,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0335IbnAbiCawamm,ابن أبي العوام,Ibn Abi Cawamm,,,,,335,,,OpenITI date code 0335,,"[""author""]",[],[],[],1,[],,,,0335IbnAbiCawamm,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0335IbnKulaybShashi,الشاشي,Ibn Kulayb Shashi,,,,,335,,,OpenITI date code 0335,,"[""author""]",[],[],[],1,[],,,,0335IbnKulaybShashi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0335IbnQass,ابن القاص,Ibn Qass,,,Ibn al-Qāṣṣ,,335,,,OpenITI date code 0335,,"[""author""]",[],[],[],3,[],,,,0335IbnQass,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0335IbnWahbKatib,أبو الحسين إسحاق بن إبراهيم بن سليمان بن وهب الكاتب,Ibn Wahb Katib,,,,,335,,,OpenITI date code 0335,,"[""author""]",[],[],[],1,[],,,,0335IbnWahbKatib,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0335Suli,الصولي,Suli,,,al-Ṣūlī,,335,,,OpenITI date code 0335,,"[""author""]",[],[],[],9,[],,,,0335Suli,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0336IbnAhmadTusi,أبو محمد حاجب بن أحمد بن يرحم بن سفيان الطوسي (المتوفى: 336هـ),Ibn Ahmad Tusi,,,,,336,,,OpenITI date code 0336,,"[""author""]",[],[],[],1,[],,,,0336IbnAhmadTusi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0336IbnHumamIskafi,محمد بن همام الاسكافي,Ibn Humam Iskafi,,,,,336,,,OpenITI date code 0336,,"[""author""]",[],[],[],3,[],,,,0336IbnHumamIskafi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0337IbnIshaqZajjaji,ابن اسحاق الزجاجي,Ibn Ishaq Zajjaji,,,Ibn Isḥāq al-Zajjājī,,337,,,OpenITI date code 0337,,"[""author""]",[],[],[],8,[],,,,0337IbnIshaqZajjaji,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0337QudamaIbnJacfar,قدامة بن جعفر,Qudama Ibn Jacfar,,,Qudāmaŧ b. Ǧaʿfar,,337,,,OpenITI date code 0337,,"[""author""]",[],[],[],2,[],,,,0337QudamaIbnJacfar,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0338AbuIshaqIbnAbiThabit,أبو إسحاق إبراهيم بن محمد بن أحمد بن أبي ثابت,Abu Ishaq Ibn Abi Thabit,,,,,338,,,OpenITI date code 0338,,"[""author""]",[],[],[],1,[],,,,0338AbuIshaqIbnAbiThabit,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0338AbuJacfarNahhas,أبو جعفر النحاس أحمد بن محمد بن إسماعيل بن يونس المرادي النحوي (المتوفى: 338هـ),Abu Jacfar Nahhas,,,,,338,,,OpenITI date code 0338,,"[""author""]",[],[],[],5,[],,,,0338AbuJacfarNahhas,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0339AbuJacfarIbnBukhturi,أبو جعفر محمد بن عمرو بن البختري بن مدرك بن سليمان البغدادي الرزاز (المتوفى: 339هـ),Abu Jacfar Ibn Bukhturi,,,,,339,,,OpenITI date code 0339,,"[""author""]",[],[],[],1,[],,,,0339AbuJacfarIbnBukhturi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0339AbuNasrFarabi,الفارابي,Abu Nasr Farabi,,,al-Fārābī,,339,,,OpenITI date code 0339,,"[""author""]",[],[],[],10,[],,,,0339AbuNasrFarabi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0339IbnAshnani,عمر بن الحسن بن علي بن مالك بن أشرس بن عبد الله بن منجاب، أبو الحسين الشيباني، المعروف بابن الأشناني (المتوفى: 339هـ),Ibn Ashnani,,,,,339,,,OpenITI date code 0339,,"[""author""]",[],[],[],1,[],,,,0339IbnAshnani,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0340AbuHasanKarkhi,أبو الحسن عبيد الله بن الحسين بن دلال بن دلهم الكرخي,Abu Hasan Karkhi,,,,,340,,,OpenITI date code 0340,,"[""author""]",[],[],[],1,[],,,,0340AbuHasanKarkhi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0340AbuMuhammadHarithi,أبو حنيفة النعمان بن ثابت بن زوطي بن ماه,Abu Muhammad Harithi,,,,,340,,,OpenITI date code 0340,,"[""author""]",[],[],[],1,[],,,,0340AbuMuhammadHarithi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0340CaliIbnCisaJisri,علي بن عيسى الجسري,Cali Ibn Cisa Jisri,,,ʿAlī b. ʿĪsá al-Jisrī,,340,,,OpenITI date code 0340,,"[""author""]",[],[],[],1,[],,,,0340CaliIbnCisaJisri,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0340IbnAcrabiBasri,أبو سعيد بن الأعرابي أحمد بن محمد بن زياد بن بشر بن درهم البصري الصوفي (المتوفى: 340هـ),Ibn Acrabi Basri,,,,,340,,,OpenITI date code 0340,,"[""author""]",[],[],[],3,[],,,,0340IbnAcrabiBasri,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0340IbnDaya,أحمد بن يوسف الكاتب ابن الداية (340 ه),Ibn Daya,,,,,340,,,OpenITI date code 0340,,"[""author""]",[],[],[],2,[],,,,0340IbnDaya,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0340IbnMusaTabari,أحمد بن موسى الطبري,Ibn Musa Tabari,,,,,340,,,OpenITI date code 0340,,"[""author""]",[],[],[],1,[],,,,0340IbnMusaTabari,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0341AbuHasanIbnMaqabiri,أبو الحسن المقابري,Abu Hasan Ibn Maqabiri,,,Abū al-Ḥasan al-Maqābirī,,341,,,OpenITI date code 0341,,"[""author""]",[],[],[],1,[],,,,0341AbuHasanIbnMaqabiri,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0341AbuNasrBukhari,أبي نصر البخاري,Abu Nasr Bukhari,,,,,341,,,OpenITI date code 0341,,"[""author""]",[],[],[],1,[],,,,0341AbuNasrBukhari,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0341IbnHamidHawrani,أبو الطيب محمد بن حميد بن محمد بن سليمان بن معاوية الكلابي، الحوراني، ثم السامري (المتوفى: 341هـ),Ibn Hamid Hawrani,,,,,341,,,OpenITI date code 0341,,"[""author""]",[],[],[],1,[],,,,0341IbnHamidHawrani,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0341MansurBiAllah,المنصور بالله,Mansur Bi Allah,,,al-Manṣūr bi-Allãh,,341,,,OpenITI date code 0341,,"[""author""]",[],[],[],1,[],,,,0341MansurBiAllah,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0343IbnSulaymanAtrabulusi,خيثمة الأطرابلسي,Ibn Sulayman Atrabulusi,,,,,343,,,OpenITI date code 0343,,"[""author""]",[],[],[],1,[],,,,0343IbnSulaymanAtrabulusi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0344IbnSammak,عثمان بن أحمد بن عبيد الله بن يزيد، أبو عمرو الدقاق، ابن السماك (المتوفى: 344هـ),Ibn Sammak,,,,,344,,,OpenITI date code 0344,,"[""author""]",[],[],[],2,[],,,,0344IbnSammak,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0344NizamDinShashi,الشاشي,Nizam Din Shashi,,,,,344,,,OpenITI date code 0344,,"[""author""]",[],[],[],1,[],,,,0344NizamDinShashi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0345IbnCabbasBazzaz,محمد بن العباس بن نجيح، أبو بكر البزاز (المتوفى: 345هـ),Ibn Cabbas Bazzaz,,,,,345,,,OpenITI date code 0345,,"[""author""]",[],[],[],1,[],,,,0345IbnCabbasBazzaz,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0345IbnCabdWahidGhulamThaclab,ابن عبد الواحد غلام ثعلب,Ibn Cabd Wahid Ghulam Thaclab,,,Ibn ʿAbd al-Wāḥid Ġulām Ṯaʿlab,,345,,,OpenITI date code 0345,,"[""author""]",[],[],[],3,[],,,,0345IbnCabdWahidGhulamThaclab,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0345IbnMuhammadSamarqandi,ابن محمد السمرقندي,Ibn Muhammad Samarqandi,,,Ibn Muḥammad al-Samarqandī,,345,,,OpenITI date code 0345,,"[""author""]",[],[],[],2,[],,,,0345IbnMuhammadSamarqandi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0346AsammNaysaburi,أبو العباس الأصم محمد بن يعقوب بن يوسف النيسابوري (346 هـ),Asamm Naysaburi,,,,,346,,,OpenITI date code 0346,,"[""author""]",[],[],[],1,[],,,,0346AsammNaysaburi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0346IbnCaliTasti,أبو الحسين عبد الصمد بن علي بن محمد بن مكرم البغدادي، الطستي، الوكيل (المتوفى: 346هـ),Ibn Cali Tasti,,,,,346,,,OpenITI date code 0346,,"[""author""]",[],[],[],1,[],,,,0346IbnCaliTasti,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0346IbnFarisIsbahani,ابن فارس الأصبهاني,Ibn Faris Isbahani,,,,,346,,,OpenITI date code 0346,,"[""author""]",[],[],[],1,[],,,,0346IbnFarisIsbahani,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0346IbnQasimDimashqi,محمد بن القاسم بن معروف، أبو علي التميمي الدمشقي الشهير بابن حبيب (المتوفى: 347هـ),Ibn Qasim Dimashqi,,,,,346,,,OpenITI date code 0346,,"[""author""]",[],[],[],1,[],,,,0346IbnQasimDimashqi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0346IbnSahlJundisaburi,السري بن سهل الجنديسابوري (المتوفى: 346هـ),Ibn Sahl Jundisaburi,,,,,346,,,OpenITI date code 0346,,"[""author""]",[],[],[],1,[],,,,0346IbnSahlJundisaburi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0346Istakhri,الاصطخري,Istakhri,,,al-Iṣṭaḫrī,,346,,,OpenITI date code 0346,,"[""author""]",[],[],[],1,[],,,,0346Istakhri,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0346JacfarBinMansurYaman,جعفر بن منصور اليمن,Jacfar Bin Mansur Yaman,,,Jaʿfar b. Manṣūr al-Yaman,,346,,,OpenITI date code 0346,,"[""author""]",[],[],[],2,[],,,,0346JacfarBinMansurYaman,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0346Mascudi,المسعودي,Mascudi,,,al-Masʿūdī,,346,,,OpenITI date code 0346,,"[""author""]",[],[],[],2,[],,,,0346Mascudi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0347IbnDurustawayh,أبو محمد، عبد الله بن جعفر بن محمد بن درستويه ابن المرزبان (المتوفى: 347ه),Ibn Durustawayh,,,,,347,,,OpenITI date code 0347,,"[""author""]",[],[],[],1,[],,,,0347IbnDurustawayh,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0347IbnHazlam,ابن حذلم,Ibn Hazlam,,,Ibn Ḥaḏlam,,347,,,OpenITI date code 0347,,"[""author""]",[],[],[],2,[],,,,0347IbnHazlam,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0347IbnYunusSadafi,ابن يونس الصدفي,Ibn Yunus Sadafi,,,Ibn Yūnus al-Ṣadafī,,347,,,OpenITI date code 0347,,"[""author""]",[],[],[],1,[],,,,0347IbnYunusSadafi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0348IbnMuhammadKhuldi,أبو محمد جعفر بن محمد بن نصير بن قاسم البغدادي المعروف بـ الخلدي (المتوفى: 348هـ),Ibn Muhammad Khuldi,,,,,348,,,OpenITI date code 0348,,"[""author""]",[],[],[],1,[],,,,0348IbnMuhammadKhuldi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0348IbnSalmanNajjad,ابن سلمان النجاد,Ibn Salman Najjad,,,Ibn Salmān al-Najjād,,348,,,OpenITI date code 0348,,"[""author""]",[],[],[],5,[],,,,0348IbnSalmanNajjad,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0349IbnCumarMuqri,ابن عمر المقرئ,Ibn Cumar Muqri,,,Ibn ʿUmar al-Muqriʾ,,349,,,OpenITI date code 0349,,"[""author""]",[],[],[],1,[],,,,0349IbnCumarMuqri,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350AbuBakrAzdiQadiMawsili,أبو بكر الأزدي القاضي الموصلي,Abu Bakr Azdi Qadi Mawsili,,,Abū Bakr al-Azdī al-Qāḍī al-Mawṣilī,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350AbuBakrAzdiQadiMawsili,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350AbuSahlJawaliqi,أبو سهل أحمد بن محمد بن جمان الجواليقي,Abu Sahl Jawaliqi,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350AbuSahlJawaliqi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350AhmadIbnKamilIbnKhalaf,أحمد بن كامل بن خلف,Ahmad Ibn Kamil Ibn Khalaf,,,Aḥmad b. Kāmil b. Ḫalaf,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350AhmadIbnKamilIbnKhalaf,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350Anonymous,Aristotle,Anonymous,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],2,[],,,,0350Anonymous,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350Balawi,البلوي,Balawi,,,al-Balawī,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350Balawi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350BuzurgIbnShahriyarRamhurmuzi,بزرگ بن شهريار الرامهرمزي,Buzurg Ibn Shahriyar Ramhurmuzi,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350BuzurgIbnShahriyarRamhurmuzi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350IbnAbiJarrah,ابن أبي الجراح,Ibn Abi Jarrah,,,Ibn Abī al-Jarrāḥ,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350IbnAbiJarrah,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350IbnCabdCaliQatifi,الشيخ محمد آل عبد الجبار,Ibn Cabd Cali Qatifi,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350IbnCabdCaliQatifi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350IbnIbrahimFarabi,أبو إبراهيم إسحاق بن إبراهيم بن الحسين الفارابي، (المتوفى: 350هـ),Ibn Ibrahim Farabi,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350IbnIbrahimFarabi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350IbnJahham,الماهيار البزّاز,Ibn Jahham,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350IbnJahham,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350IbnSaqqaHalabi,محمد بن جعفر بن هشام أبو الحسن ابن السقا الحلبي (350 ه),Ibn Saqqa Halabi,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350IbnSaqqaHalabi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350IsmacilKhutabi,أبو محمد إسماعيل بن علي بن إسماعيل الخطبي,Ismacil Khutabi,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350IsmacilKhutabi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350MuhammadIbnHasanJawhari,محمد بن الحسن التميمي الجوهري (المتوفى: حوالي 350 ه),Muhammad Ibn Hasan Jawhari,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350MuhammadIbnHasanJawhari,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350MuhammadIbnIbrahim,محمد بن ابراهيم,Muhammad Ibn Ibrahim,,,Muḥammad b. Ibrāhīm,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350MuhammadIbnIbrahim,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350MuhammadIbnMuhammadIbnAshcath,محمد بن محمد الكوفي,Muhammad Ibn Muhammad Ibn Ashcath,,,,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],1,[],,,,0350MuhammadIbnMuhammadIbnAshcath,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0350MuhammadKindi,محمد الكندي,Muhammad Kindi,,,Muḥammad al-Kindī,,350,,,OpenITI date code 0350,,"[""author""]",[],[],[],3,[],,,,0350MuhammadKindi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0351AbuTayyibLughawi,أبو الطيب اللغوي,Abu Tayyib Lughawi,,,Abū al-Ṭayyib al-Luġawī,,351,,,OpenITI date code 0351,,"[""author""]",[],[],[],2,[],,,,0351AbuTayyibLughawi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0351IbnAhmadSijzi,دعلج بن أحمد السجزي أبو محمد,Ibn Ahmad Sijzi,,,,,351,,,OpenITI date code 0351,,"[""author""]",[],[],[],1,[],,,,0351IbnAhmadSijzi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0351IbnQanic,عبد الباقي بن قانع أبو الحسين,Ibn Qanic,,,,,351,,,OpenITI date code 0351,,"[""author""]",[],[],[],1,[],,,,0351IbnQanic,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0352IbnAhmadKufi,أبو القاسم الكوفي,Ibn Ahmad Kufi,,,,,352,,,OpenITI date code 0352,,"[""author""]",[],[],[],1,[],,,,0352IbnAhmadKufi,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
openiti_person_0352IbnDuhaymShaybani,ابن دحيم أبو جعفر محمد بن علي بن دحيم الشيباني، الكوفي (المتوفى: 352هـ),Ibn Duhaym Shaybani,,,,,352,,,OpenITI date code 0352,,"[""author""]",[],[],[],1,[],,,,0352IbnDuhaymShaybani,"[""https://kitab-corpus-metadata.azurewebsites.net/""]"
