work_id,canonical_title_ar,canonical_title_en,alternate_titles,author_id,author_name_ar,author_name_en,author_death_hijri,category_primary,category_secondary,subjects,era,language_original,description_short,work_status,bibliographic_source,bibliographic_source_url
0366IbnCabdJabbarNiffari.Mukhatabat,كتاب المخاطبات,Mukhatabat,NULL,0366IbnCabdJabbarNiffari,النفري,Ibn Cabd Jabbar Niffari,0366,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0366IbnCabdJabbarNiffari.NususKamila,النصوص الكاملة,al-Nuṣūṣ al-kāmilaŧ,NULL,0366IbnCabdJabbarNiffari,النفري,Ibn Cabd Jabbar Niffari,0366,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0366IbnNajidNaysaburi.Juz,جزء من أحاديث أبي عمرو السلمي شيوخه (مطبوع ضمن مجموع باسم الفوائد لابن منده!),Juz,NULL,0366IbnNajidNaysaburi,إسماعيل بن نجيد بن أحمد بن يوسف السلمي النيسابوري، أبو عمرو (المتوفى: 366هـ),Ibn Najid Naysaburi,0366,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0367IbnAhmadDhuhli.Juz,عشرة أحاديث منتخبة من الجزء الثالث عشر من حديث أبي طاهر الذهلي - مخطوط,Juz,NULL,0367IbnAhmadDhuhli,محمد بن أحمد بن عبد الله بن نصر الذهلي، أبو الطاهر المالكي (المتوفى: 367هـ),Ibn Ahmad Dhuhli,0367,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0367IbnHawqal.SuratArd,كتاب صورة الأرض,Kitāb Ṣūraŧ al-arḍ,NULL,0367IbnHawqal,ابن حوقل,Ibn Hawqal,0367,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0367IbnQutiyya.Afcal,كتاب الأفعال لابن القوطية,Afcal,NULL,0367IbnQutiyya,ابن القوطية (المتوفى: 367 ه),Ibn Qutiyya,0367,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0368AbuGhalibZurari.Risala,رسالة أبي غالب الزراري و تكملتها‌,Risala,NULL,0368AbuGhalibZurari,احمد بن سليمان الشيباني الكوفي,Abu Ghalib Zurari,0368,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0368AbuGhalibZurari.TarikhAlZurara,تاريخ آل زرارة,Tarikh Al Zurara,NULL,0368AbuGhalibZurari,أبوغالب الزراري,Abu Ghalib Zurari,0368,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0368AbuSacidSirafi.AkhbarNahwiyyin,أخبار النحويين البصريين,Akhbar Nahwiyyin,NULL,0368AbuSacidSirafi,الحسن بن عبد الله بن المرزبان السيرافي، أبو سعيد (المتوفى: 368هـ),Abu Sacid Sirafi,0368,H-التراجم والطبقات,التراجم,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0368AbuSacidSirafi.FawaitKitabSibawayhi,فوائت كتاب سيبويه,Fawait Kitab Sibawayhi,NULL,0368AbuSacidSirafi,أبو سعيد الحسن بن عبد الله السيرافي (المتوفى: 368 ه),Abu Sacid Sirafi,0368,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0368AbuSacidSirafi.SharhKitabSibawayhi,شرح كتاب سيبويه,Sharh Kitab Sibawayhi,NULL,0368AbuSacidSirafi,السيرافي، أبو سعيد,Abu Sacid Sirafi,0368,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0368IbnJacfarQatici.Fawaid,جزء الألف دينار,Fawaid,NULL,0368IbnJacfarQatici,ابن جعفر القطيفي,Ibn Jacfar Qatici,0368,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0368IbnJacfarQatici.Hadith,من حديث أبي بكر القطيعي عن شيوخه - مخطوط,Hadith,NULL,0368IbnJacfarQatici,ابن جعفر القطيفي,Ibn Jacfar Qatici,0368,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0368IbnQulawayh.KamilZiyarat,كامل الزيارات,Kamil Ziyarat,NULL,0368IbnQulawayh,جعفر بن محمد بن قولويه,Ibn Qulawayh,0368,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuBakrNaqqash.Hadith,من حديث فليح بن سليمان ومن حديث أبي بكر النقاش - مخطوط,Hadith,NULL,0369AbuBakrNaqqash,أبو بكر محمد بن علي بن الحسن النقاش,Abu Bakr Naqqash,0369,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.AhadithAbiZubayr,أحاديث ابي الزبير,Ahadith Abi Zubayr,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.AkhlaqNabi,أخلاق النبي وآدابه,Akhlaq Nabi,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.AmthalFiHadith,الأمثال في الحديث النبوي,Amthal Fi Hadith,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.Cawali,العوالي,Cawali,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.Cuzma,العظمة,Cuzma,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.DhikrAqran,ذكر الأقران وروايتهم عن بعضهم بعضا,Dhikr Aqran,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.Fawaid,الفوائد لأبي الشيخ الأصبهاني,Fawaid,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.Hikayat,حكايات عن أبي الشيخ الأصبهاني,Hikayat,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.TabaqatMuhaddithin,طبقات المحدثين باصبهان والواردين عليها,Ṭabaqāt al-muḥaddiṯīn bi-Iṣbahān wa-al-wāridīn ʿalayhā,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.Tafkir,تكفير المعين والفرق بين قيام الحجة وفهم الحجة,Tafkir,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369AbuShaykhIsbahani.Tawbikh,التوبيخ والتنبيه,Tawbikh,NULL,0369AbuShaykhIsbahani,أبو الشيخ الحافظ الاصبهاني,Abu Shaykh Isbahani,0369,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369IbnMasiBaghdadi.Fawaid,فوائد ابن ماسي,Fawaid,NULL,0369IbnMasiBaghdadi,ابن ماسي,Ibn Masi Baghdadi,0369,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0369IbnShaqilaHanbali.Munazara,مناظرة ابن شاقلا الحنبلي المتوفى سنة 369 ه لأبي سليمان الدمشقي المتكلم في الصفات الخبرية,Munazara,NULL,0369IbnShaqilaHanbali,ابن شاقلا الحنبلي,Ibn Shaqila Hanbali,0369,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370AbuMansurAzhari.MacaniQiraat,معاني القراءات للأزهري,Macani Qiraat,NULL,0370AbuMansurAzhari,أبو منصور الأزهري,Abu Mansur Azhari,0370,A-القرآن الكريم وعلومه,علوم القرآن,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370AbuMansurAzhari.TahdhibLugha,تهذيب اللغة,Tahdhib Lugha,NULL,0370AbuMansurAzhari,أبو منصور الأزهري,Abu Mansur Azhari,0370,J-الفقه,الفقه,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370AbuMansurAzhari.ZahirFiGharibAlfazShafici,الزاهر في غريب ألفاظ الشافعي,Zahir Fi Gharib Alfaz Shafici,NULL,0370AbuMansurAzhari,أبو منصور الأزهري,Abu Mansur Azhari,0370,J-الفقه,الفقه,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370AbuQasimAmidi.MutalifWaMukhtalif,المؤتلف و المختلف في أسماء الشعراء,Mutalif Wa Mukhtalif,NULL,0370AbuQasimAmidi,الآمدي,Abu Qasim Amidi,0370,H-التراجم والطبقات,التراجم,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370AbuQasimAmidi.Muwazana,الموازنة بين شعر أبي تمام و البحتري,al-Muwāzanaŧ bayn šiʿr Abī Tammām wa al-Buḥturī,NULL,0370AbuQasimAmidi,الآمدي,Abu Qasim Amidi,0370,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370CaribQurtubi.SilaTarikhTabari,صلة تاريخ الطبري,Sila Tarikh Tabari,NULL,0370CaribQurtubi,القرطبي,Carib Qurtubi,0370,N-التاريخ الإسلامي,التاريخ,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370CaribQurtubi.TartibAnwa,كتاب في ترتيب الأنواء,Kitāb fī tartīb al-Anwā',NULL,0370CaribQurtubi,القرطبي,Carib Qurtubi,0370,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370IbnAhmadIbnKhalawayh.HujjaFiQiraatSabca,الحجة في القراءات السبع,Hujja Fi Qiraat Sabca,NULL,0370IbnAhmadIbnKhalawayh,الحسين بن أحمد بن خالويه أبو عبد الله,Ibn Ahmad Ibn Khalawayh,0370,B-التفسير,التفسير,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370IbnAhmadIbnKhalawayh.IcrabThalathinSura,كتاب إعراب ثلاثين سورة من القرآن الكريم,Icrab Thalathin Sura,NULL,0370IbnAhmadIbnKhalawayh,ابن خالويه,Ibn Ahmad Ibn Khalawayh,0370,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370IbnAhmadIbnKhalawayh.LaysaFiKalamCarab,ليس في كلام العرب,Laysa Fi Kalam Carab,NULL,0370IbnAhmadIbnKhalawayh,ابن خالويه,Ibn Ahmad Ibn Khalawayh,0370,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370IbnCaliJassas.AhkamQuran,أحكام القرآن,Ahkam Quran,NULL,0370IbnCaliJassas,الجساس,Ibn Cali Jassas,0370,B-التفسير,التفسير,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370IbnCaliJassas.FusulFiUsul,الفصول في الأصول,Fusul Fi Usul,NULL,0370IbnCaliJassas,الجساس,Ibn Cali Jassas,0370,K-أصول الفقه والقواعد,أصول الفقه,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370IbnCaliJassas.MukhtasarIkhtilafCulama,مختصر اختلاف العلماء,Muḫtaṣar iḫtilāf al-ʿulamāʾ,NULL,0370IbnCaliJassas,الجساس,Ibn Cali Jassas,0370,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370IbnCaliJassas.SharhMukhtasarTahawi,شرح مختصر الطحاوي,Sharh Mukhtasar Tahawi,NULL,0370IbnCaliJassas,الجساس,Ibn Cali Jassas,0370,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370IbnQasimKhayyat.Hadith,حديث أبي القاسم الحلبي,Hadith,NULL,0370IbnQasimKhayyat,إسماعيل بن القاسم بن إسماعيل الإمام أبو القاسم الحلبي الخياط المؤدب (المتوفى: بعد 370هـ),Ibn Qasim Khayyat,0370,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0370IbnRashiqMisri.Juz,جزء الحسن بن رشيق العسكري عن شيوخه من الأمالي,Juz,NULL,0370IbnRashiqMisri,الحسن بن رشيق، أبو محمد العسكري المصري (المتوفى: 370هـ),Ibn Rashiq Misri,0370,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0371AhmadJurjani.IctiqadAimmatHadith,اعتقاد أئمة الحديث,Ictiqad Aimmat Hadith,NULL,0371AhmadJurjani,أبو بكر أحمد بن إبراهيم الإسماعيلي,Ahmad Jurjani,0371,I-العقيدة,العقيدة,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0371AhmadJurjani.Mucjam,المعجم في أسامي شيوخ أبي بكر الإسماعيلي,Mucjam,NULL,0371AhmadJurjani,الإسماعيلي,Ahmad Jurjani,0371,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0372AbuBakrDaqqaq.Hadith,الجزء الثاني من حديث أبي بكر محمد بن عبد الله الدقاق - مخطوط,Hadith,NULL,0372AbuBakrDaqqaq,محمد بن عبد الله الدقاق,Abu Bakr Daqqaq,0372,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0372Anonymous.HududCalam,كتاب حدود العالم,Kitāb Ḥudūd al-ʿālam,NULL,0372Anonymous,NULL,Anonymous,0372,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,per,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0373AbuLaythSamarqandi.BahrCulum,تفسير السمرقندي,Bahr Culum,NULL,0373AbuLaythSamarqandi,أبو الليث السمرقندي,Abu Layth Samarqandi,0373,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0373AbuLaythSamarqandi.BustanCarifin,بستان العارفين,Bustan Carifin,NULL,0373AbuLaythSamarqandi,أبو الليث السمرقندي,Abu Layth Samarqandi,0373,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0373AbuLaythSamarqandi.CuyunMasail,عيون المسائل للسمرقندي الحنفي,Cuyun Masail,NULL,0373AbuLaythSamarqandi,أبو الليث السمرقندي,Abu Layth Samarqandi,0373,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0373AbuLaythSamarqandi.Muqaddima,مقدمة الصلاة,Muqaddima,NULL,0373AbuLaythSamarqandi,أبو الليث السمرقندي,Abu Layth Samarqandi,0373,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0373AbuLaythSamarqandi.TanbihGhafilin,تنبيه الغافلين بأحاديث سيد الأنبياء والمرسلين للسمرقندي,Tanbih Ghafilin,NULL,0373AbuLaythSamarqandi,أبو الليث السمرقندي,Abu Layth Samarqandi,0373,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0374IbnHusaynAzdi.AhadithMuntaqat,أحاديث منتقاة في غرائب ألفاظ رسول الله مما يحتاج إلى استعماله,Ahadith Muntaqat,NULL,0374IbnHusaynAzdi,أبو الفتح محمد بن الحسين بن أحمد بن عبد الله بن بريدة الموصلي الأزدي (المتوفى: 374هـ),Ibn Husayn Azdi,0374,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0374IbnHusaynAzdi.AsmaManYucrafBiKunya,أسماء من يعرف بكنيته,Asma Man Yucraf Bi Kunya,NULL,0374IbnHusaynAzdi,الأزدي,Ibn Husayn Azdi,0374,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0374IbnHusaynAzdi.DhikrIsmKullAshab,كتاب ذكر اسم كل صحابي روى عن رسول الله صلى الله عليه وسلم أمرا أونهيا ومن بعده من التابعين وغيرهم ممن لا أخ له يوافق اسمه من نقلة الحديث من جميع الأمصار,Dhikr Ism Kull Ashab,NULL,0374IbnHusaynAzdi,أبو الفتح محمد بن الحسين بن أحمد بن عبد الله بن بريدة الموصلي الأزدي (المتوفى: 374هـ),Ibn Husayn Azdi,0374,H-التراجم والطبقات,التراجم,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0374IbnHusaynAzdi.KunaLiManLaYucrafLahuIsm,كتاب الكنى لمن لا يعرف له اسم من أصحاب النبي صلى الله عليه وسلم,Kuna Li Man La Yucraf Lahu Ism,NULL,0374IbnHusaynAzdi,أبو الفتح محمد بن الحسين بن أحمد بن عبد الله بن بريدة الموصلي الأزدي (المتوفى: 374هـ),Ibn Husayn Azdi,0374,H-التراجم والطبقات,التراجم,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0374IbnHusaynAzdi.Makhzun,المخزون في علم الحديث,Makhzun,NULL,0374IbnHusaynAzdi,الحافظ العلامة أبو الفتح محمد بن الحسين الأزدي,Ibn Husayn Azdi,0374,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0374IbnHusaynAzdi.ManWafaqaIsmuhuIsmAbihi,من وافق اسمه اسم أبيه,Man Wafaqa Ismuhu Ism Abihi,NULL,0374IbnHusaynAzdi,محمد بن الحسين الأزدي أبو الفتح,Ibn Husayn Azdi,0374,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0374IbnHusaynAzdi.Mawaciz,كتاب فيه مواعظ وحكمة لأبي الفتح الأزدي - مخطوط,Mawaciz,NULL,0374IbnHusaynAzdi,أبو الفتح محمد بن الحسين الأزدي,Ibn Husayn Azdi,0374,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375AbuDulafYanbuci.RisalaThaniya,الرسالة الثانية لأبي دلف رحالة القرن العاشر,Risala Thaniya,NULL,0375AbuDulafYanbuci,أبو دلف مسعر بن مهلل,Abu Dulaf Yanbuci,0375,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375AbuHafsZayyat.Juz,من حديث أبي حفص ابن الزيات - مخطوط,Juz,NULL,0375AbuHafsZayyat,أبو حفص الزيات,Abu Hafs Zayyat,0375,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375AnonymousTranslator.TarikhCalamUrusiyus,تأريخ العالم,Taʾrīḫ al-ʿālam,NULL,0375AnonymousTranslator,مترجم مجهول,Anonymous Translator,0375,N-التاريخ الإسلامي,التاريخ,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375HakimMaysari.DanishnamaCilmPizishki,NULL,Danishnama Cilm Pizishki,NULL,0375HakimMaysari,NULL,Hakim Maysari,0375,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,per,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375IbnCabdAllahAbhari.FawaidGharaibHisan,الكتاب: من الفوائد الغرائب الحسان,Fawaid Gharaib Hisan,NULL,0375IbnCabdAllahAbhari,محمد بن عبد الله بن محمد بن صالح، أبو بكر التميمي الأبهري المالكي (المتوفى: 375هـ),Ibn Cabd Allah Abhari,0375,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375IbnHamzaBasri.Tanbihat,التنبيهات على أغاليط الرواة,Tanbihat,NULL,0375IbnHamzaBasri,علي بن حمزة البصري,Ibn Hamza Basri,0375,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375IbnJacfarJabari.Ahadith,أحاديث أبي محمد عبد الله بن جعفر بن إسحاق الجابري - مخطوط,Ahadith,NULL,0375IbnJacfarJabari,ابن جعفر الطبري,Ibn Jacfar Jabari,0375,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375IbnQasimMiyaniji.Juz,جزء القاضي أبي القاسم الميانجي,Juz,NULL,0375IbnQasimMiyaniji,يوسف بن القاسم بن يوسف بن فارس بن سوار، أبو بكر الميانجي (المتوفى: 375هـ),Ibn Qasim Miyaniji,0375,C-الحديث النبوي,الحديث,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375IkhwanSafa.JamicatJamica,جامعة الجامعة,Ǧāmiʿaŧ al-ǧāmiʿaŧ,NULL,0375IkhwanSafa,اخوان الصفا,Ikhwan Safa,0375,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375IkhwanSafa.JamicatJamicaBohra,رسالة الجامعة الجامعة,Risālaŧ al-Ǧāmiʿaŧ al-ǧāmiʿaŧ,NULL,0375IkhwanSafa,اخوان الصفا,Ikhwan Safa,0375,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375IkhwanSafa.QawlCalaSirrMakhzun,قول على السر المخزون و العلم المضمون,Qawl ʿalá al-sirr al-maḫzūn wa al-ʿilm al-maḍmūn,NULL,0375IkhwanSafa,اخوان الصفا,Ikhwan Safa,0375,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375IkhwanSafa.Rasail,رسائل اخوان الصفاء و خلان الوفاء,Rasāʾil Iḫwān al-ṣafāʾ wa ḫillān al-wafāʾ,NULL,0375IkhwanSafa,اخوان الصفا,Ikhwan Safa,0375,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0375IkhwanSafa.RisalatJamica,الرسالة الجامعة,al-Risālaŧ al-Jāmiʿaŧ,NULL,0375IkhwanSafa,اخوان الصفا,Ikhwan Safa,0375,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0376AbuCamrHiri.Fawaid,الجزء الرابع من فوائد الحاج من حديث أبي عمرو الحيري - مخطوط,Fawaid,NULL,0376AbuCamrHiri,أبو عمرو محمد بن أحمد بن حمدان الحيري الضرير,Abu Camr Hiri,0376,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0376SawirusIbnMuqaffac.MajamicCM,كتاب المجامع (جزء في المعهد القبطي في القاهر),Kitāb al-Maǧāmiʿ (juzʾ fī al-maʿhad al-qibṭī fī al-Qāhira),NULL,0376SawirusIbnMuqaffac,سويروس بن المقفع,Sawirus Ibn Muqaffac,0376,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0377IbnAhmadCasqalani.TanbihWaRadd,التنبيه والرد على أهل الأهواء والبدع,Tanbih Wa Radd,NULL,0377IbnAhmadCasqalani,الملطي الشافعي,Ibn Ahmad Casqalani,0377,I-العقيدة,العقيدة,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
0377IbnAhmadFarisi.Baghdadiyyat,البغداديات,Baghdadiyyat,NULL,0377IbnAhmadFarisi,ابن أحمد الفارسي,Ibn Ahmad Farisi,0377,UNCLASSIFIED_OPENITI,غير مصنف,NULL,NULL,ara,NULL,OPENITI,OpenITI 2025.1.9,https://kitab-project.org/metadata
